rating_x,user_ratings_total_x,num_restaurants,rest_mean_rating,num_bars,bars_mean_rating,num_art_galleries,art_gallery_mean_rating,num_gyms,gyms_mean_rating,num_shopping,shopping_mean_rating,num_tourist_attract,tourist_mean_rating,num_casinos,num_supermarkets,supermarkets_mean_rating
169,4.6,190.0,60,4.54,60,4.483333333333333,60,4.825581395348837,12,4.6375,15,4.699999999999998,39,4.655882352941176,1,12,4.566666666666666
170,4.2,17.0,60,4.5339285714285715,60,4.475,52,4.841176470588237,13,4.5125,13,4.711111111111112,29,4.693103448275863,0,12,4.3900000000000015
171,4.4,34.0,60,4.53090909090909,60,4.48,60,4.8625,12,4.628571428571427,13,4.711111111111111,38,4.675757575757577,0,11,4.6
172,3.9,24.0,60,4.53090909090909,60,4.48,60,4.8625,12,4.628571428571427,13,4.711111111111111,38,4.675757575757577,0,11,4.6
173,4.4,105.0,60,4.57090909090909,60,4.4849999999999985,60,4.823809523809524,14,4.6375,15,4.699999999999998,39,4.655882352941176,1,12,4.566666666666666
174,4.5,115.0,60,4.516363636363637,60,4.489830508474576,60,4.861363636363637,11,4.628571428571427,15,4.699999999999998,38,4.675757575757577,0,11,4.6000000000000005
175,4.3,44.0,60,4.5181818181818185,60,4.477966101694915,60,4.8690476190476195,11,4.628571428571427,14,4.74,38,4.6757575757575776,0,11,4.6000000000000005
176,5.0,2.0,60,4.53090909090909,60,4.4816666666666665,60,4.8625,12,4.628571428571427,13,4.711111111111111,38,4.675757575757577,0,11,4.6
177,4.7,188.0,60,4.543636363636363,60,4.476666666666667,60,4.858139534883722,12,4.628571428571427,15,4.699999999999998,38,4.675757575757575,0,13,4.43
178,4.8,60.0,60,4.52,60,4.455357142857143,57,4.815,12,4.614285714285714,13,4.655555555555555,34,4.634482758620691,1,9,4.614285714285714
179,4.6,190.0,60,4.514814814814814,60,4.451785714285714,56,4.812820512820513,10,4.56,13,4.655555555555555,33,4.625,1,8,4.633333333333333
180,5.0,7.0,60,4.519298245614037,60,4.45,51,4.797222222222222,10,4.56,13,4.655555555555555,32,4.611111111111111,1,8,4.583333333333333
181,4.9,18.0,60,4.52280701754386,60,4.45,52,4.802702702702703,11,4.633333333333333,13,4.655555555555555,33,4.625,1,7,4.7
182,3.8,57.0,60,4.525,60,4.471666666666667,59,4.8100000000000005,13,4.5125,13,4.711111111111112,33,4.699999999999998,0,12,4.3900000000000015
183,5.0,5.0,60,4.526785714285714,60,4.515,53,4.841176470588237,13,4.5125,13,4.711111111111111,30,4.696666666666668,0,11,4.4
184,4.3,16.0,60,4.53090909090909,60,4.465517241379311,60,4.821428571428573,13,4.637499999999998,13,4.655555555555555,34,4.634482758620691,1,10,4.574999999999998
185,4.4,152.0,60,4.533928571428572,60,4.459999999999999,58,4.805128205128205,13,4.5125,13,4.711111111111112,33,4.699999999999998,0,12,4.3900000000000015
186,4.7,40.0,60,4.538181818181818,60,4.51864406779661,60,4.819047619047619,11,4.585714285714286,15,4.699999999999998,39,4.6617647058823515,1,10,4.614285714285715
187,5.0,6.0,60,4.536363636363637,60,4.466666666666666,60,4.825581395348837,12,4.628571428571427,15,4.699999999999998,38,4.675757575757575,0,12,4.566666666666666
188,4.5,10.0,60,4.534545454545455,60,4.479661016949152,60,4.814285714285715,12,4.637499999999998,14,4.69,36,4.6483870967741945,1,11,4.574999999999998
189,4.7,16.0,60,4.534545454545454,60,4.479661016949152,60,4.814285714285714,12,4.637499999999998,13,4.655555555555555,36,4.6483870967741945,1,11,4.574999999999998
190,4.0,446.0,60,4.467272727272726,60,4.52542372881356,31,4.845,8,4.4,8,4.866666666666667,12,4.716666666666667,0,8,4.25
191,3.8,2240.0,60,4.476785714285715,60,4.51864406779661,34,4.859090909090909,9,4.3500000000000005,9,4.842857142857143,14,4.685714285714285,0,9,4.357142857142857
192,4.4,2277.0,60,4.480357142857144,60,4.4849999999999985,41,4.8500000000000005,10,4.442857142857143,10,4.7375,19,4.663157894736842,0,10,4.362500000000002
193,4.4,278.0,60,4.492857142857141,60,4.486666666666666,41,4.852,10,4.442857142857143,10,4.7375,17,4.6647058823529415,0,10,4.3625
194,4.1,632.0,60,4.519642857142856,60,4.5067796610169495,46,4.8566666666666665,11,4.442857142857143,13,4.711111111111111,27,4.696296296296297,0,10,4.362500000000002
195,3.8,765.0,60,4.539285714285715,60,4.471666666666667,46,4.8566666666666665,13,4.5125,13,4.711111111111112,28,4.689285714285715,0,12,4.3900000000000015
196,4.3,672.0,60,4.526785714285714,60,4.486440677966102,44,4.8464285714285715,11,4.442857142857143,13,4.711111111111111,27,4.677777777777779,0,11,4.400000000000001
197,4.2,181.0,60,4.485714285714286,60,4.483333333333333,43,4.855555555555554,11,4.442857142857143,11,4.7375,24,4.683333333333334,0,10,4.362500000000002
198,4.5,285.0,60,4.485714285714286,60,4.488333333333333,42,4.8500000000000005,10,4.442857142857143,10,4.7375,22,4.677272727272726,0,10,4.362500000000002
199,4.3,299.0,60,4.485714285714286,60,4.488333333333333,43,4.855555555555554,10,4.442857142857143,10,4.7375,22,4.677272727272726,0,10,4.362500000000002
200,4.3,83.0,60,4.4875,60,4.498305084745764,38,4.8625,10,4.442857142857143,10,4.7375,15,4.6866666666666665,0,9,4.357142857142857
201,4.3,106.0,60,4.474545454545455,60,4.544067796610169,32,4.842857142857143,9,4.5,6,4.800000000000002,12,4.733333333333333,0,9,4.357142857142857
202,4.5,308.0,60,4.478571428571429,60,4.53220338983051,35,4.856521739130434,10,4.442857142857143,8,4.866666666666667,15,4.6866666666666665,0,9,4.357142857142857
203,4.7,159.0,60,4.482142857142857,60,4.538983050847459,34,4.842857142857143,10,4.442857142857143,7,4.840000000000002,14,4.707142857142856,0,9,4.357142857142857
204,4.6,45.0,60,4.492857142857143,60,4.476666666666668,42,4.85,10,4.442857142857143,10,4.7375,17,4.6647058823529415,0,10,4.3625
205,4.5,103.0,60,4.472727272727271,60,4.535593220338981,30,4.847368421052631,8,4.4,6,4.800000000000002,12,4.716666666666667,0,7,4.25
206,4.7,242.0,60,4.546428571428573,60,4.475,46,4.8566666666666665,13,4.5125,13,4.711111111111112,27,4.677777777777779,0,13,4.390909090909092
207,4.3,172.0,60,4.4750000000000005,60,4.528813559322034,34,4.842857142857143,10,4.442857142857143,8,4.866666666666667,15,4.6866666666666665,0,9,4.357142857142857
208,4.6,25.0,60,4.4875,60,4.473333333333334,41,4.85,10,4.442857142857143,10,4.7375,17,4.6647058823529415,0,10,4.3625
209,4.3,16.0,60,4.523214285714286,60,4.518644067796608,46,4.8566666666666665,12,4.442857142857143,13,4.711111111111111,28,4.689285714285715,0,11,4.400000000000001
210,4.0,368.0,60,4.519642857142856,60,4.508474576271189,46,4.8566666666666665,11,4.442857142857143,13,4.711111111111111,27,4.696296296296297,0,10,4.362500000000002
211,4.5,38.0,60,4.523214285714285,60,4.518644067796608,46,4.8566666666666665,12,4.442857142857143,13,4.711111111111111,28,4.689285714285715,0,11,4.400000000000001
212,4.1,14.0,60,4.544642857142857,60,4.5,49,4.8516129032258055,13,4.5125,13,4.711111111111112,29,4.693103448275863,0,13,4.3909090909090915
213,4.1,185.0,60,4.546428571428573,60,4.4783333333333335,46,4.8566666666666665,13,4.5125,13,4.711111111111112,27,4.677777777777779,0,13,4.390909090909092
214,4.9,10.0,60,4.5,60,4.533333333333333,40,4.862500000000002,10,4.442857142857143,9,4.842857142857143,18,4.655555555555557,0,11,4.4
215,4.7,46.0,60,4.539285714285715,60,4.494915254237288,46,4.8566666666666665,13,4.5125,13,4.711111111111111,28,4.689285714285715,0,11,4.400000000000001
216,4.8,100.0,60,4.5375000000000005,60,4.468333333333333,46,4.8566666666666665,13,4.5125,13,4.711111111111112,28,4.689285714285715,0,12,4.3900000000000015
217,4.0,110.0,60,4.485714285714286,60,4.4816666666666665,42,4.855555555555554,11,4.442857142857143,11,4.7375,24,4.683333333333334,0,10,4.362500000000002
218,4.4,187.0,60,4.478571428571429,60,4.505084745762712,38,4.856521739130434,10,4.442857142857143,9,4.842857142857143,15,4.6866666666666665,0,9,4.357142857142857
219,4.8,8.0,60,4.4875,60,4.471666666666667,39,4.85,9,4.3500000000000005,10,4.7375,15,4.6800000000000015,0,10,4.362500000000002
220,4.6,5.0,60,4.485714285714286,60,4.505084745762712,37,4.8625,9,4.3500000000000005,10,4.7375,15,4.6866666666666665,0,10,4.3625
221,5.0,2.0,60,4.483928571428573,60,4.5118644067796625,39,4.856521739130434,10,4.442857142857143,9,4.842857142857143,18,4.655555555555557,0,9,4.357142857142857
222,3.9,21.0,60,4.482142857142857,60,4.510169491525424,35,4.842857142857143,10,4.442857142857143,8,4.866666666666666,18,4.655555555555557,0,9,4.357142857142857
223,5.0,10.0,60,4.482142857142857,60,4.5203389830508485,36,4.842857142857143,10,4.442857142857143,8,4.866666666666666,18,4.655555555555557,0,10,4.4
224,4.6,5.0,60,4.467272727272726,60,4.5288135593220336,31,4.845,8,4.4,7,4.840000000000002,12,4.716666666666667,0,8,4.25
225,4.6,41.0,60,4.485714285714286,60,4.531666666666665,37,4.8500000000000005,10,4.442857142857143,8,4.866666666666666,18,4.655555555555557,0,11,4.4
226,4.7,20.0,60,4.4821428571428585,60,4.516949152542373,34,4.842857142857143,10,4.442857142857143,6,4.800000000000002,15,4.693333333333333,0,9,4.357142857142857
227,3.8,43.0,60,4.467272727272729,60,4.544067796610169,32,4.842857142857143,9,4.5,6,4.800000000000002,12,4.733333333333333,0,9,4.357142857142857
228,4.9,12.0,60,4.5555555555555545,60,4.566666666666666,45,4.846666666666667,11,4.628571428571427,9,4.766666666666667,18,4.638888888888889,0,13,4.390909090909092
229,4.2,17.0,60,4.572727272727271,60,4.546551724137932,40,4.845833333333334,10,4.442857142857143,9,4.842857142857143,16,4.6625,0,12,4.3900000000000015
230,4.7,3.0,60,4.56,60,4.566666666666666,43,4.860714285714286,11,4.628571428571427,9,4.766666666666667,16,4.643750000000002,0,11,4.377777777777778
231,4.2,18.0,60,4.576363636363637,60,4.57719298245614,35,4.922727272727274,10,4.733333333333333,8,4.766666666666667,15,4.6400000000000015,0,11,4.377777777777776
232,3.7,55.0,60,4.544444444444445,60,4.5508771929824565,47,4.851612903225806,12,4.628571428571427,13,4.711111111111111,28,4.692857142857143,0,12,4.4300000000000015
233,4.5,11.0,60,4.574545454545454,60,4.566071428571427,33,4.931578947368421,10,4.566666666666666,7,4.82,16,4.65,0,12,4.39
234,4.0,28.0,60,4.697872340425532,10,4.6400000000000015,5,4.9,3,4.55,1,4.6051375013874996,5,4.6,0,3,4.466666666666667
235,4.2,5.0,60,4.505357142857143,60,4.528333333333333,36,4.842857142857143,10,4.442857142857143,7,4.840000000000002,16,4.68125,0,12,4.39
236,4.3,184.0,60,4.7139999999999995,16,4.63125,4,4.8,7,4.65,1,4.6051375013874996,4,4.5,0,9,4.3
237,4.8,182.0,60,4.545454545454546,60,4.4833333333333325,60,4.857142857142857,12,4.628571428571429,14,4.711111111111111,36,4.699999999999998,0,14,4.427272727272729
238,5.0,1.0,60,4.6787234042553205,32,4.622580645161291,10,4.92,8,4.65,2,4.6051375013874996,9,4.566666666666666,0,8,4.371428571428572
239,5.0,4.0,60,4.626530612244899,39,4.5555555555555545,24,4.935714285714285,8,4.68,2,4.6051375013874996,9,4.611111111111111,0,12,4.44
240,4.7,7.0,60,4.574545454545454,60,4.496666666666666,60,4.857142857142857,12,4.628571428571427,12,4.6571428571428575,34,4.662068965517242,0,14,4.427272727272729
241,5.0,8.0,60,4.533928571428572,60,4.503333333333333,57,4.805263157894737,13,4.5125,13,4.711111111111111,30,4.696551724137931,0,12,4.43
242,5.0,4.0,60,4.5600000000000005,60,4.55,33,4.8315789473684205,10,4.442857142857143,7,4.84,13,4.630769230769231,0,12,4.3900000000000015
243,4.6,738.0,5,4.45,0,4.459019317900204,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
244,4.1,1760.0,60,4.4517857142857125,60,4.54406779661017,30,4.847368421052631,6,4.4,4,4.766666666666667,8,4.8375,0,7,4.25
245,4.4,198.0,5,4.45,0,4.459019317900204,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
246,4.7,1001.0,5,4.45,0,4.459019317900204,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
247,3.6,950.0,60,4.451785714285714,60,4.540677966101693,24,4.806666666666667,4,4.5,2,4.9,8,4.8375,0,5,4.325
248,4.2,25.0,60,4.457894736842103,60,4.542372881355932,30,4.847368421052631,6,4.4,4,4.766666666666667,8,4.8375,0,6,4.1
249,4.5,59.0,5,4.45,0,4.459019317900204,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
250,4.6,91.0,5,4.45,0,4.459019317900204,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
251,4.6,1871.0,5,4.45,0,4.459019317900204,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
252,4.8,165.0,60,4.411538461538461,42,4.536585365853658,7,4.5200000000000005,2,3.7,1,4.8,4,4.775,0,2,4.25
253,4.5,322.0,5,4.45,0,4.459019317900204,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
254,5.0,7.0,6,4.633333333333334,0,4.459019317900204,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
255,4.7,102.0,6,4.633333333333334,0,4.459019317900204,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
256,5.0,5.0,34,4.3,13,4.466666666666668,2,4.35,2,3.7,0,4.6051375013874996,1,4.7,0,1,4.0
257,5.0,6.0,30,4.404761904761905,12,4.445454545454545,2,4.35,2,3.7,0,4.6051375013874996,2,4.7,0,1,4.0
258,4.3,12.0,7,4.475,0,4.459019317900204,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
259,5.0,15.0,60,4.411764705882354,36,4.53142857142857,6,4.425,2,3.7,0,4.6051375013874996,1,4.7,0,1,4.0
260,4.8,12.0,5,4.45,0,4.459019317900204,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
261,4.6,18.0,5,4.45,0,4.459019317900204,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
262,4.0,6.0,60,4.4672413793103445,60,4.540677966101693,30,4.847368421052631,6,4.5,3,4.9,8,4.8375,0,6,4.1
263,4.8,41.0,60,4.455357142857143,60,4.53728813559322,26,4.81875,5,4.5,3,4.9,8,4.8375,0,5,4.325
264,5.0,2.0,60,4.467272727272726,60,4.54406779661017,32,4.842857142857143,9,4.5,5,4.766666666666667,11,4.745454545454546,0,8,4.25
265,4.4,681.0,60,4.364150943396226,47,4.532608695652175,12,4.6625,2,4.35,2,4.9,5,4.76,0,2,4.25
266,4.7,82.0,60,4.418,34,4.5303030303030285,4,4.425,2,3.7,0,4.6051375013874996,2,4.7,0,1,4.0
267,4.5,79.0,60,4.455357142857143,60,4.535593220338981,26,4.81875,5,4.5,3,4.9,8,4.8375,0,5,4.325
268,4.9,33.0,8,4.46,2,4.550000000000002,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
269,4.8,10.0,5,4.45,0,4.459019317900204,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
270,4.6,28.0,8,4.46,2,4.550000000000002,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
271,4.1,26.0,60,4.355555555555555,54,4.530188679245283,18,4.766666666666667,2,4.35,3,4.9,6,4.8,0,4,4.333333333333333
272,4.4,40.0,9,4.466666666666667,3,4.533333333333334,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
273,3.9,48.0,60,4.447272727272726,60,4.540677966101693,30,4.847368421052631,5,4.5,3,4.9,8,4.8375,0,5,4.325
274,4.8,6.0,14,4.466666666666667,3,4.533333333333334,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
275,4.9,27.0,12,4.442857142857143,3,4.533333333333334,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
276,4.4,1641.0,0,4.447123477468351,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
277,4.6,1795.0,0,4.447123477468351,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,1,4.6,0,0,4.399347128082186
278,4.7,743.0,0,4.447123477468351,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
279,4.2,795.0,18,4.2625,6,4.05,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,3,4.266666666666667,0,0,4.399347128082186
280,4.8,26.0,1,4.3,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,1,4.6,0,0,4.399347128082186
281,4.9,15.0,2,4.449999999999998,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,2,4.65,0,0,4.399347128082186
282,4.4,8.0,1,4.1,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
283,4.5,4.0,4,4.6,0,4.459019317900204,1,4.76062109252212,0,4.569126538821495,1,5.0,2,4.6,0,0,4.399347128082186
284,4.2,2039.0,1,4.1,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
285,4.6,2660.0,1,4.6,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
286,4.1,7.0,0,4.447123477468351,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
287,4.8,17.0,0,4.447123477468351,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
288,4.7,112.0,1,4.6,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
289,5.0,6.0,12,4.181818181818182,5,4.28,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,1,4.5,0,0,4.399347128082186
290,4.5,39.0,16,4.253333333333334,5,3.98,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,1,4.5,0,0,4.399347128082186
291,4.1,19.0,18,4.2625,6,4.05,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,1,4.5,0,0,4.399347128082186
292,4.9,9.0,17,4.262499999999998,6,4.05,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,1,4.5,0,0,4.399347128082186
293,4.8,6.0,17,4.262499999999998,6,4.05,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,1,4.5,0,0,4.399347128082186
294,4.6,11.0,0,4.447123477468351,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,1,4.6,0,0,4.399347128082186
295,4.7,382.0,0,4.447123477468351,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
296,4.7,291.0,1,4.1,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
297,4.4,16.0,1,4.1,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
298,4.5,59.0,3,4.6000000000000005,0,4.459019317900204,1,4.76062109252212,0,4.569126538821495,1,5.0,2,4.6,0,0,4.399347128082186
299,4.8,11.0,1,4.1,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
300,3.7,3.0,1,4.6,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
301,4.4,8.0,0,4.447123477468351,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
302,4.9,7.0,3,4.6000000000000005,0,4.459019317900204,1,4.76062109252212,0,4.569126538821495,1,5.0,2,4.6,0,0,4.399347128082186
303,4.7,43.0,0,4.447123477468351,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
304,5.0,5.0,0,4.447123477468351,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
305,4.9,11.0,0,4.447123477468351,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
306,4.5,20.0,0,4.447123477468351,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
307,5.0,3.0,0,4.447123477468351,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
308,4.8,5.0,0,4.447123477468351,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,0,4.6051375013874996,0,4.589234597010132,0,0,4.399347128082186
309,5.0,3.0,5,4.45,0,4.459019317900204,0,4.76062109252212,1,4.569126538821495,0,4.6051375013874996,1,4.7,0,0,4.399347128082186
310,4.4,61.0,28,4.55,6,4.55,0,4.76062109252212,1,4.569126538821495,1,4.6051375013874996,4,4.6000000000000005,0,1,4.399347128082186
311,4.6,6216.0,38,4.575,6,4.55,0,4.76062109252212,3,4.7,2,4.6,3,4.4,0,1,4.399347128082186
312,4.6,2971.0,26,4.536842105263158,4,4.75,0,4.76062109252212,3,4.7,1,4.6,1,4.8,0,0,4.399347128082186
313,4.7,1574.0,24,4.552941176470589,4,4.75,0,4.76062109252212,3,4.7,1,4.6,1,4.8,0,0,4.399347128082186
314,4.6,59.0,21,4.553333333333333,5,4.566666666666666,0,4.76062109252212,2,4.569126538821495,2,4.699999999999998,1,4.8,0,0,4.399347128082186
315,4.3,1873.0,28,4.55,6,4.55,0,4.76062109252212,1,4.569126538821495,1,4.6051375013874996,3,4.4,0,1,4.399347128082186
316,4.7,1352.0,30,4.560869565217391,4,4.75,0,4.76062109252212,3,4.7,1,4.6,1,4.8,0,0,4.399347128082186
317,4.6,41.0,28,4.55,6,4.55,0,4.76062109252212,1,4.569126538821495,1,4.6051375013874996,4,4.6000000000000005,0,1,4.399347128082186
318,4.8,336.0,26,4.536842105263158,4,4.75,0,4.76062109252212,3,4.7,1,4.6,1,4.8,0,0,4.399347128082186
319,4.7,453.0,26,4.536842105263158,4,4.75,0,4.76062109252212,3,4.7,1,4.6,1,4.8,0,0,4.399347128082186
320,4.7,77.0,26,4.536842105263158,4,4.75,0,4.76062109252212,3,4.7,1,4.6,1,4.8,0,0,4.399347128082186
321,4.5,501.0,30,4.504,7,4.58,0,4.76062109252212,2,4.569126538821495,2,4.699999999999998,1,4.8,0,1,4.399347128082186
322,5.0,27.0,18,4.535714285714286,2,4.5,0,4.76062109252212,3,4.7,1,4.6,1,4.8,0,0,4.399347128082186
323,4.7,101.0,16,4.558333333333334,1,4.459019317900204,0,4.76062109252212,3,4.7,1,4.6,1,4.8,0,0,4.399347128082186
324,4.8,371.0,24,4.552941176470589,4,4.75,0,4.76062109252212,3,4.7,1,4.6,1,4.8,0,0,4.399347128082186
325,3.8,29.0,34,4.589655172413793,6,4.55,0,4.76062109252212,2,4.569126538821495,2,4.6,3,4.4,0,1,4.399347128082186
326,4.8,437.0,14,4.500000000000001,1,4.459019317900204,0,4.76062109252212,1,4.569126538821495,2,4.699999999999998,1,4.8,0,0,4.399347128082186
327,4.9,63.0,23,4.562500000000001,4,4.75,0,4.76062109252212,3,4.7,1,4.6,1,4.8,0,0,4.399347128082186
328,4.6,15.0,9,4.3500000000000005,0,4.459019317900204,0,4.76062109252212,0,4.569126538821495,2,4.8,1,4.8,0,0,4.399347128082186
